,product,uf,volume,year_month,unit,created_at
12241,ÓLEO DIESEL MARÍTIMO (m3),RIO GRANDE DO NORTE,690.0,2015-12-01,m3,2021-11-19 10:40:49
12242,ÓLEO DIESEL MARÍTIMO (m3),PARAÍBA,134.0,2015-12-01,m3,2021-11-19 10:40:49
12243,ÓLEO DIESEL MARÍTIMO (m3),PERNAMBUCO,390.0,2015-12-01,m3,2021-11-19 10:40:49
12244,ÓLEO DIESEL MARÍTIMO (m3),ALAGOAS,590.0,2015-12-01,m3,2021-11-19 10:40:49
12245,ÓLEO DIESEL MARÍTIMO (m3),SERGIPE,220.0,2015-12-01,m3,2021-11-19 10:40:49
12246,ÓLEO DIESEL MARÍTIMO (m3),BAHIA,1280.0,2015-12-01,m3,2021-11-19 10:40:49
12247,ÓLEO DIESEL MARÍTIMO (m3),MINAS GERAIS,0.0,2015-12-01,m3,2021-11-19 10:40:49
12248,ÓLEO DIESEL MARÍTIMO (m3),ESPÍRITO SANTO,3301.495,2015-12-01,m3,2021-11-19 10:40:49
12249,ÓLEO DIESEL MARÍTIMO (m3),RIO DE JANEIRO,36996.884,2015-12-01,m3,2021-11-19 10:40:49
12250,ÓLEO DIESEL MARÍTIMO (m3),SÃO PAULO,2309.0,2015-12-01,m3,2021-11-19 10:40:49
12251,ÓLEO DIESEL MARÍTIMO (m3),PARANÁ,453.5,2015-12-01,m3,2021-11-19 10:40:49
12252,ÓLEO DIESEL MARÍTIMO (m3),SANTA CATARINA,4335.385,2015-12-01,m3,2021-11-19 10:40:49
12253,ÓLEO DIESEL MARÍTIMO (m3),RIO GRANDE DO SUL,1599.0,2015-12-01,m3,2021-11-19 10:40:49
12254,ÓLEO DIESEL MARÍTIMO (m3),MATO GROSSO DO SUL,90.0,2015-12-01,m3,2021-11-19 10:40:49
12255,ÓLEO DIESEL MARÍTIMO (m3),MATO GROSSO,0.0,2015-12-01,m3,2021-11-19 10:40:49
12256,ÓLEO DIESEL MARÍTIMO (m3),GOIÁS,0.0,2015-12-01,m3,2021-11-19 10:40:49
12257,ÓLEO DIESEL MARÍTIMO (m3),DISTRITO FEDERAL,0.0,2015-12-01,m3,2021-11-19 10:40:49
12258,ÓLEO DIESEL (OUTROS ) (m3),RONDÔNIA,126.0,2015-12-01,m3,2021-11-19 10:40:49
12259,ÓLEO DIESEL (OUTROS ) (m3),ACRE,0.0,2015-12-01,m3,2021-11-19 10:40:49
12260,ÓLEO DIESEL (OUTROS ) (m3),AMAZONAS,0.0,2015-12-01,m3,2021-11-19 10:40:49
12261,ÓLEO DIESEL (OUTROS ) (m3),RORAIMA,0.0,2015-12-01,m3,2021-11-19 10:40:49
12262,ÓLEO DIESEL (OUTROS ) (m3),PARÁ,0.0,2015-12-01,m3,2021-11-19 10:40:49
12263,ÓLEO DIESEL (OUTROS ) (m3),AMAPÁ,0.0,2015-12-01,m3,2021-11-19 10:40:49
12264,ÓLEO DIESEL (OUTROS ) (m3),TOCANTINS,0.0,2015-12-01,m3,2021-11-19 10:40:49
12265,ÓLEO DIESEL (OUTROS ) (m3),MARANHÃO,0.0,2015-12-01,m3,2021-11-19 10:40:49
12266,ÓLEO DIESEL (OUTROS ) (m3),PIAUÍ,0.0,2015-12-01,m3,2021-11-19 10:40:49
12267,ÓLEO DIESEL (OUTROS ) (m3),CEARÁ,0.0,2015-12-01,m3,2021-11-19 10:40:49
12268,ÓLEO DIESEL (OUTROS ) (m3),RIO GRANDE DO NORTE,0.0,2015-12-01,m3,2021-11-19 10:40:49
12269,ÓLEO DIESEL (OUTROS ) (m3),PARAÍBA,0.0,2015-12-01,m3,2021-11-19 10:40:49
12270,ÓLEO DIESEL (OUTROS ) (m3),PERNAMBUCO,78.5,2015-12-01,m3,2021-11-19 10:40:49
12271,ÓLEO DIESEL (OUTROS ) (m3),ALAGOAS,0.0,2015-12-01,m3,2021-11-19 10:40:49
12272,ÓLEO DIESEL (OUTROS ) (m3),SERGIPE,0.0,2015-12-01,m3,2021-11-19 10:40:49
12273,ÓLEO DIESEL (OUTROS ) (m3),BAHIA,0.0,2015-12-01,m3,2021-11-19 10:40:49
12274,ÓLEO DIESEL (OUTROS ) (m3),MINAS GERAIS,5.277,2015-12-01,m3,2021-11-19 10:40:49
12275,ÓLEO DIESEL (OUTROS ) (m3),ESPÍRITO SANTO,0.0,2015-12-01,m3,2021-11-19 10:40:49
12276,ÓLEO DIESEL (OUTROS ) (m3),RIO DE JANEIRO,655.301,2015-12-01,m3,2021-11-19 10:40:49
12277,ÓLEO DIESEL (OUTROS ) (m3),SÃO PAULO,1004.226,2015-12-01,m3,2021-11-19 10:40:49
12278,ÓLEO DIESEL (OUTROS ) (m3),PARANÁ,78.243,2015-12-01,m3,2021-11-19 10:40:49
12279,ÓLEO DIESEL (OUTROS ) (m3),SANTA CATARINA,51.0,2015-12-01,m3,2021-11-19 10:40:49
12280,ÓLEO DIESEL (OUTROS ) (m3),RIO GRANDE DO SUL,0.0,2015-12-01,m3,2021-11-19 10:40:49
12281,ÓLEO DIESEL (OUTROS ) (m3),MATO GROSSO DO SUL,0.0,2015-12-01,m3,2021-11-19 10:40:49
12282,ÓLEO DIESEL (OUTROS ) (m3),MATO GROSSO,0.0,2015-12-01,m3,2021-11-19 10:40:49
12283,ÓLEO DIESEL (OUTROS ) (m3),GOIÁS,0.0,2015-12-01,m3,2021-11-19 10:40:49
12284,ÓLEO DIESEL (OUTROS ) (m3),DISTRITO FEDERAL,0.0,2015-12-01,m3,2021-11-19 10:40:49
12285,ÓLEO DIESEL S-10 (m3),RONDÔNIA,15051.0,2016-12-01,m3,2021-11-19 10:40:49
12286,ÓLEO DIESEL S-10 (m3),ACRE,4081.9,2016-12-01,m3,2021-11-19 10:40:49
12287,ÓLEO DIESEL S-10 (m3),AMAZONAS,12577.676,2016-12-01,m3,2021-11-19 10:40:49
12288,ÓLEO DIESEL S-10 (m3),RORAIMA,2365.0,2016-12-01,m3,2021-11-19 10:40:49
12289,ÓLEO DIESEL S-10 (m3),PARÁ,64671.828,2016-12-01,m3,2021-11-19 10:40:49
12290,ÓLEO DIESEL S-10 (m3),AMAPÁ,976.0,2016-12-01,m3,2021-11-19 10:40:49
12291,ÓLEO DIESEL S-10 (m3),TOCANTINS,24481.1,2016-12-01,m3,2021-11-19 10:40:49
12292,ÓLEO DIESEL S-10 (m3),MARANHÃO,30191.3,2016-12-01,m3,2021-11-19 10:40:49
12293,ÓLEO DIESEL S-10 (m3),PIAUÍ,15211.5,2016-12-01,m3,2021-11-19 10:40:49
12294,ÓLEO DIESEL S-10 (m3),CEARÁ,705432.874,2016-12-01,m3,2021-11-19 10:40:49
12295,ÓLEO DIESEL S-10 (m3),RIO GRANDE DO NORTE,11193.0,2016-12-01,m3,2021-11-19 10:40:49
12296,ÓLEO DIESEL S-10 (m3),PARAÍBA,18049.36,2016-12-01,m3,2021-11-19 10:40:49
12297,ÓLEO DIESEL S-10 (m3),PERNAMBUCO,83442.172,2016-12-01,m3,2021-11-19 10:40:49
12298,ÓLEO DIESEL S-10 (m3),ALAGOAS,13200.5,2016-12-01,m3,2021-11-19 10:40:49
12299,ÓLEO DIESEL S-10 (m3),SERGIPE,12879.54,2016-12-01,m3,2021-11-19 10:40:49
12300,ÓLEO DIESEL S-10 (m3),BAHIA,83749.952,2016-12-01,m3,2021-11-19 10:40:49
12301,ÓLEO DIESEL S-10 (m3),MINAS GERAIS,156452.378,2016-12-01,m3,2021-11-19 10:40:49
12302,ÓLEO DIESEL S-10 (m3),ESPÍRITO SANTO,27814.957,2016-12-01,m3,2021-11-19 10:40:49
12303,ÓLEO DIESEL S-10 (m3),RIO DE JANEIRO,118845.836,2016-12-01,m3,2021-11-19 10:40:49
12304,ÓLEO DIESEL S-10 (m3),SÃO PAULO,355931.919,2016-12-01,m3,2021-11-19 10:40:49
12305,ÓLEO DIESEL S-10 (m3),PARANÁ,102850.855,2016-12-01,m3,2021-11-19 10:40:49
12306,ÓLEO DIESEL S-10 (m3),SANTA CATARINA,56651.58,2016-12-01,m3,2021-11-19 10:40:49
12307,ÓLEO DIESEL S-10 (m3),RIO GRANDE DO SUL,827939.2559999999,2016-12-01,m3,2021-11-19 10:40:49
12308,ÓLEO DIESEL S-10 (m3),MATO GROSSO DO SUL,30206.688,2016-12-01,m3,2021-11-19 10:40:49
12309,ÓLEO DIESEL S-10 (m3),MATO GROSSO,37164.74,2016-12-01,m3,2021-11-19 10:40:49
12310,ÓLEO DIESEL S-10 (m3),GOIÁS,62913.07,2016-12-01,m3,2021-11-19 10:40:49
12311,ÓLEO DIESEL S-10 (m3),DISTRITO FEDERAL,16687.4,2016-12-01,m3,2021-11-19 10:40:49
12312,ÓLEO DIESEL S-500 (m3),RONDÔNIA,48363.2,2016-12-01,m3,2021-11-19 10:40:49
12313,ÓLEO DIESEL S-500 (m3),ACRE,10278.7,2016-12-01,m3,2021-11-19 10:40:49
12314,ÓLEO DIESEL S-500 (m3),AMAZONAS,31769.963,2016-12-01,m3,2021-11-19 10:40:49
12315,ÓLEO DIESEL S-500 (m3),RORAIMA,5215.4,2016-12-01,m3,2021-11-19 10:40:49
12316,ÓLEO DIESEL S-500 (m3),PARÁ,102326.132,2016-12-01,m3,2021-11-19 10:40:49
12317,ÓLEO DIESEL S-500 (m3),AMAPÁ,8399.9,2016-12-01,m3,2021-11-19 10:40:49
12318,ÓLEO DIESEL S-500 (m3),TOCANTINS,44813.59,2016-12-01,m3,2021-11-19 10:40:49
12319,ÓLEO DIESEL S-500 (m3),MARANHÃO,69485.82,2016-12-01,m3,2021-11-19 10:40:49
12320,ÓLEO DIESEL S-500 (m3),PIAUÍ,288509.24,2016-12-01,m3,2021-11-19 10:40:49
12321,ÓLEO DIESEL S-500 (m3),CEARÁ,26113.9,2016-12-01,m3,2021-11-19 10:40:49
12322,ÓLEO DIESEL S-500 (m3),RIO GRANDE DO NORTE,30026.11,2016-12-01,m3,2021-11-19 10:40:49
12323,ÓLEO DIESEL S-500 (m3),PARAÍBA,22161.16,2016-12-01,m3,2021-11-19 10:40:49
12324,ÓLEO DIESEL S-500 (m3),PERNAMBUCO,37000.5,2016-12-01,m3,2021-11-19 10:40:49
12325,ÓLEO DIESEL S-500 (m3),ALAGOAS,17552.0,2016-12-01,m3,2021-11-19 10:40:49
12326,ÓLEO DIESEL S-500 (m3),SERGIPE,13110.18,2016-12-01,m3,2021-11-19 10:40:49
12327,ÓLEO DIESEL S-500 (m3),BAHIA,157417.737,2016-12-01,m3,2021-11-19 10:40:49
12328,ÓLEO DIESEL S-500 (m3),MINAS GERAIS,420306.691,2016-12-01,m3,2021-11-19 10:40:49
12329,ÓLEO DIESEL S-500 (m3),ESPÍRITO SANTO,48934.1,2016-12-01,m3,2021-11-19 10:40:49
12330,ÓLEO DIESEL S-500 (m3),RIO DE JANEIRO,95475.979,2016-12-01,m3,2021-11-19 10:40:49
12331,ÓLEO DIESEL S-500 (m3),SÃO PAULO,551771.783,2016-12-01,m3,2021-11-19 10:40:49
12332,ÓLEO DIESEL S-500 (m3),PARANÁ,304631.928,2016-12-01,m3,2021-11-19 10:40:49
12333,ÓLEO DIESEL S-500 (m3),SANTA CATARINA,1620364.0309999997,2016-12-01,m3,2021-11-19 10:40:49
12334,ÓLEO DIESEL S-500 (m3),RIO GRANDE DO SUL,198756.934,2016-12-01,m3,2021-11-19 10:40:49
12335,ÓLEO DIESEL S-500 (m3),MATO GROSSO DO SUL,71614.882,2016-12-01,m3,2021-11-19 10:40:49
12336,ÓLEO DIESEL S-500 (m3),MATO GROSSO,182332.54,2016-12-01,m3,2021-11-19 10:40:49
12337,ÓLEO DIESEL S-500 (m3),GOIÁS,171813.58,2016-12-01,m3,2021-11-19 10:40:49
12338,ÓLEO DIESEL S-500 (m3),DISTRITO FEDERAL,17062.216,2016-12-01,m3,2021-11-19 10:40:49
12339,ÓLEO DIESEL S-1800 (m3),RONDÔNIA,4385.0,2016-12-01,m3,2021-11-19 10:40:49
12340,ÓLEO DIESEL S-1800 (m3),ACRE,0.0,2016-12-01,m3,2021-11-19 10:40:49
12341,ÓLEO DIESEL S-1800 (m3),AMAZONAS,39646.659,2016-12-01,m3,2021-11-19 10:40:49
12342,ÓLEO DIESEL S-1800 (m3),RORAIMA,0.0,2016-12-01,m3,2021-11-19 10:40:49
12343,ÓLEO DIESEL S-1800 (m3),PARÁ,4485.831,2016-12-01,m3,2021-11-19 10:40:49
12344,ÓLEO DIESEL S-1800 (m3),AMAPÁ,0.0,2016-12-01,m3,2021-11-19 10:40:49
12345,ÓLEO DIESEL S-1800 (m3),TOCANTINS,0.0,2016-12-01,m3,2021-11-19 10:40:49
12346,ÓLEO DIESEL S-1800 (m3),MARANHÃO,0.0,2016-12-01,m3,2021-11-19 10:40:49
12347,ÓLEO DIESEL S-1800 (m3),PIAUÍ,0.0,2016-12-01,m3,2021-11-19 10:40:49
12348,ÓLEO DIESEL S-1800 (m3),CEARÁ,0.0,2016-12-01,m3,2021-11-19 10:40:49
12349,ÓLEO DIESEL S-1800 (m3),RIO GRANDE DO NORTE,0.0,2016-12-01,m3,2021-11-19 10:40:49
12350,ÓLEO DIESEL S-1800 (m3),PARAÍBA,65.0,2016-12-01,m3,2021-11-19 10:40:49
12351,ÓLEO DIESEL S-1800 (m3),PERNAMBUCO,0.0,2016-12-01,m3,2021-11-19 10:40:49
12352,ÓLEO DIESEL S-1800 (m3),ALAGOAS,0.0,2016-12-01,m3,2021-11-19 10:40:49
12353,ÓLEO DIESEL S-1800 (m3),SERGIPE,0.0,2016-12-01,m3,2021-11-19 10:40:49
12354,ÓLEO DIESEL S-1800 (m3),BAHIA,0.0,2016-12-01,m3,2021-11-19 10:40:49
12355,ÓLEO DIESEL S-1800 (m3),MINAS GERAIS,5.0,2016-12-01,m3,2021-11-19 10:40:49
12356,ÓLEO DIESEL S-1800 (m3),ESPÍRITO SANTO,0.0,2016-12-01,m3,2021-11-19 10:40:49
12357,ÓLEO DIESEL S-1800 (m3),RIO DE JANEIRO,0.0,2016-12-01,m3,2021-11-19 10:40:49
12358,ÓLEO DIESEL S-1800 (m3),SÃO PAULO,90.0,2016-12-01,m3,2021-11-19 10:40:49
12359,ÓLEO DIESEL S-1800 (m3),PARANÁ,0.0,2016-12-01,m3,2021-11-19 10:40:49
12360,ÓLEO DIESEL S-1800 (m3),SANTA CATARINA,0.0,2016-12-01,m3,2021-11-19 10:40:49
12361,ÓLEO DIESEL S-1800 (m3),RIO GRANDE DO SUL,0.0,2016-12-01,m3,2021-11-19 10:40:49
12362,ÓLEO DIESEL S-1800 (m3),MATO GROSSO DO SUL,0.0,2016-12-01,m3,2021-11-19 10:40:49
12363,ÓLEO DIESEL S-1800 (m3),MATO GROSSO,813.4,2016-12-01,m3,2021-11-19 10:40:49
12364,ÓLEO DIESEL S-1800 (m3),GOIÁS,0.0,2016-12-01,m3,2021-11-19 10:40:49
12365,ÓLEO DIESEL S-1800 (m3),DISTRITO FEDERAL,0.0,2016-12-01,m3,2021-11-19 10:40:49
12366,ÓLEO DIESEL MARÍTIMO (m3),RONDÔNIA,600.5,2016-12-01,m3,2021-11-19 10:40:49
12367,ÓLEO DIESEL MARÍTIMO (m3),ACRE,77.0,2016-12-01,m3,2021-11-19 10:40:49
12368,ÓLEO DIESEL MARÍTIMO (m3),AMAZONAS,9614.819,2016-12-01,m3,2021-11-19 10:40:49
12369,ÓLEO DIESEL MARÍTIMO (m3),RORAIMA,0.0,2016-12-01,m3,2021-11-19 10:40:49
12370,ÓLEO DIESEL MARÍTIMO (m3),PARÁ,5881.2,2016-12-01,m3,2021-11-19 10:40:49
12371,ÓLEO DIESEL MARÍTIMO (m3),AMAPÁ,170.0,2016-12-01,m3,2021-11-19 10:40:49
12372,ÓLEO DIESEL MARÍTIMO (m3),TOCANTINS,0.0,2016-12-01,m3,2021-11-19 10:40:49
12373,ÓLEO DIESEL MARÍTIMO (m3),MARANHÃO,715.0,2016-12-01,m3,2021-11-19 10:40:49
12374,ÓLEO DIESEL MARÍTIMO (m3),PIAUÍ,75.0,2016-12-01,m3,2021-11-19 10:40:49
12375,ÓLEO DIESEL MARÍTIMO (m3),CEARÁ,865.0,2016-12-01,m3,2021-11-19 10:40:49
12376,ÓLEO DIESEL MARÍTIMO (m3),RIO GRANDE DO NORTE,775.0,2016-12-01,m3,2021-11-19 10:40:49
12377,ÓLEO DIESEL MARÍTIMO (m3),PARAÍBA,15.0,2016-12-01,m3,2021-11-19 10:40:49
12378,ÓLEO DIESEL MARÍTIMO (m3),PERNAMBUCO,400.0,2016-12-01,m3,2021-11-19 10:40:49
12379,ÓLEO DIESEL MARÍTIMO (m3),ALAGOAS,0.0,2016-12-01,m3,2021-11-19 10:40:49
12380,ÓLEO DIESEL MARÍTIMO (m3),SERGIPE,160.0,2016-12-01,m3,2021-11-19 10:40:49
12381,ÓLEO DIESEL MARÍTIMO (m3),BAHIA,1125.0,2016-12-01,m3,2021-11-19 10:40:49
12382,ÓLEO DIESEL MARÍTIMO (m3),MINAS GERAIS,0.0,2016-12-01,m3,2021-11-19 10:40:49
12383,ÓLEO DIESEL MARÍTIMO (m3),ESPÍRITO SANTO,2848.756,2016-12-01,m3,2021-11-19 10:40:49
12384,ÓLEO DIESEL MARÍTIMO (m3),RIO DE JANEIRO,26727.924,2016-12-01,m3,2021-11-19 10:40:49
12385,ÓLEO DIESEL MARÍTIMO (m3),SÃO PAULO,37016.157,2016-12-01,m3,2021-11-19 10:40:49
12386,ÓLEO DIESEL MARÍTIMO (m3),PARANÁ,528.5,2016-12-01,m3,2021-11-19 10:40:49
12387,ÓLEO DIESEL MARÍTIMO (m3),SANTA CATARINA,3753.0,2016-12-01,m3,2021-11-19 10:40:49
12388,ÓLEO DIESEL MARÍTIMO (m3),RIO GRANDE DO SUL,2520.0,2016-12-01,m3,2021-11-19 10:40:49
12389,ÓLEO DIESEL MARÍTIMO (m3),MATO GROSSO DO SUL,0.0,2016-12-01,m3,2021-11-19 10:40:49
12390,ÓLEO DIESEL MARÍTIMO (m3),MATO GROSSO,0.0,2016-12-01,m3,2021-11-19 10:40:49
12391,ÓLEO DIESEL MARÍTIMO (m3),GOIÁS,0.0,2016-12-01,m3,2021-11-19 10:40:49
12392,ÓLEO DIESEL MARÍTIMO (m3),DISTRITO FEDERAL,0.0,2016-12-01,m3,2021-11-19 10:40:49
12393,ÓLEO DIESEL (OUTROS ) (m3),RONDÔNIA,214.0,2016-12-01,m3,2021-11-19 10:40:49
12394,ÓLEO DIESEL (OUTROS ) (m3),ACRE,0.0,2016-12-01,m3,2021-11-19 10:40:49
12395,ÓLEO DIESEL (OUTROS ) (m3),AMAZONAS,0.0,2016-12-01,m3,2021-11-19 10:40:49
12396,ÓLEO DIESEL (OUTROS ) (m3),RORAIMA,0.0,2016-12-01,m3,2021-11-19 10:40:49
12397,ÓLEO DIESEL (OUTROS ) (m3),PARÁ,0.0,2016-12-01,m3,2021-11-19 10:40:49
12398,ÓLEO DIESEL (OUTROS ) (m3),AMAPÁ,0.0,2016-12-01,m3,2021-11-19 10:40:49
12399,ÓLEO DIESEL (OUTROS ) (m3),TOCANTINS,0.0,2016-12-01,m3,2021-11-19 10:40:49
12400,ÓLEO DIESEL (OUTROS ) (m3),MARANHÃO,0.0,2016-12-01,m3,2021-11-19 10:40:49
12401,ÓLEO DIESEL (OUTROS ) (m3),PIAUÍ,0.0,2016-12-01,m3,2021-11-19 10:40:49
12402,ÓLEO DIESEL (OUTROS ) (m3),CEARÁ,0.0,2016-12-01,m3,2021-11-19 10:40:49
12403,ÓLEO DIESEL (OUTROS ) (m3),RIO GRANDE DO NORTE,0.0,2016-12-01,m3,2021-11-19 10:40:49
12404,ÓLEO DIESEL (OUTROS ) (m3),PARAÍBA,0.0,2016-12-01,m3,2021-11-19 10:40:49
12405,ÓLEO DIESEL (OUTROS ) (m3),PERNAMBUCO,5.0,2016-12-01,m3,2021-11-19 10:40:49
12406,ÓLEO DIESEL (OUTROS ) (m3),ALAGOAS,0.0,2016-12-01,m3,2021-11-19 10:40:49
12407,ÓLEO DIESEL (OUTROS ) (m3),SERGIPE,0.0,2016-12-01,m3,2021-11-19 10:40:49
12408,ÓLEO DIESEL (OUTROS ) (m3),BAHIA,5.0,2016-12-01,m3,2021-11-19 10:40:49
12409,ÓLEO DIESEL (OUTROS ) (m3),MINAS GERAIS,8.447,2016-12-01,m3,2021-11-19 10:40:49
12410,ÓLEO DIESEL (OUTROS ) (m3),ESPÍRITO SANTO,0.0,2016-12-01,m3,2021-11-19 10:40:49
12411,ÓLEO DIESEL (OUTROS ) (m3),RIO DE JANEIRO,12081.379,2016-12-01,m3,2021-11-19 10:40:49
12412,ÓLEO DIESEL (OUTROS ) (m3),SÃO PAULO,1219.0,2016-12-01,m3,2021-11-19 10:40:49
12413,ÓLEO DIESEL (OUTROS ) (m3),PARANÁ,30.0,2016-12-01,m3,2021-11-19 10:40:49
12414,ÓLEO DIESEL (OUTROS ) (m3),SANTA CATARINA,25.0,2016-12-01,m3,2021-11-19 10:40:49
12415,ÓLEO DIESEL (OUTROS ) (m3),RIO GRANDE DO SUL,171.81,2016-12-01,m3,2021-11-19 10:40:49
12416,ÓLEO DIESEL (OUTROS ) (m3),MATO GROSSO DO SUL,0.0,2016-12-01,m3,2021-11-19 10:40:49
12417,ÓLEO DIESEL (OUTROS ) (m3),MATO GROSSO,104.0,2016-12-01,m3,2021-11-19 10:40:49
12418,ÓLEO DIESEL (OUTROS ) (m3),GOIÁS,0.0,2016-12-01,m3,2021-11-19 10:40:49
12419,ÓLEO DIESEL (OUTROS ) (m3),DISTRITO FEDERAL,0.0,2016-12-01,m3,2021-11-19 10:40:49
12420,ÓLEO DIESEL S-10 (m3),RONDÔNIA,14440.6,2017-12-01,m3,2021-11-19 10:40:49
12421,ÓLEO DIESEL S-10 (m3),ACRE,3248.443,2017-12-01,m3,2021-11-19 10:40:49
12422,ÓLEO DIESEL S-10 (m3),AMAZONAS,8637.483,2017-12-01,m3,2021-11-19 10:40:49
12423,ÓLEO DIESEL S-10 (m3),RORAIMA,2912.3,2017-12-01,m3,2021-11-19 10:40:49
12424,ÓLEO DIESEL S-10 (m3),PARÁ,821710.9078594737,2017-12-01,m3,2021-11-19 10:40:49
12425,ÓLEO DIESEL S-10 (m3),AMAPÁ,1189.1820178159276,2017-12-01,m3,2021-11-19 10:40:49
12426,ÓLEO DIESEL S-10 (m3),TOCANTINS,28529.93009852692,2017-12-01,m3,2021-11-19 10:40:49
12427,ÓLEO DIESEL S-10 (m3),MARANHÃO,42215.68972172433,2017-12-01,m3,2021-11-19 10:40:49
12428,ÓLEO DIESEL S-10 (m3),PIAUÍ,21639.000703503112,2017-12-01,m3,2021-11-19 10:40:49
12429,ÓLEO DIESEL S-10 (m3),CEARÁ,66760.525,2017-12-01,m3,2021-11-19 10:40:49
12430,ÓLEO DIESEL S-10 (m3),RIO GRANDE DO NORTE,10563.13,2017-12-01,m3,2021-11-19 10:40:49
12431,ÓLEO DIESEL S-10 (m3),PARAÍBA,19160.921,2017-12-01,m3,2021-11-19 10:40:49
12432,ÓLEO DIESEL S-10 (m3),PERNAMBUCO,88728.739,2017-12-01,m3,2021-11-19 10:40:49
12433,ÓLEO DIESEL S-10 (m3),ALAGOAS,12297.5,2017-12-01,m3,2021-11-19 10:40:49
12434,ÓLEO DIESEL S-10 (m3),SERGIPE,13759.201,2017-12-01,m3,2021-11-19 10:40:49
12435,ÓLEO DIESEL S-10 (m3),BAHIA,79691.138,2017-12-01,m3,2021-11-19 10:40:49
12436,ÓLEO DIESEL S-10 (m3),MINAS GERAIS,146659.757,2017-12-01,m3,2021-11-19 10:40:49
12437,ÓLEO DIESEL S-10 (m3),ESPÍRITO SANTO,398073.17355112155,2017-12-01,m3,2021-11-19 10:40:49
12438,ÓLEO DIESEL S-10 (m3),RIO DE JANEIRO,117020.07765769941,2017-12-01,m3,2021-11-19 10:40:49
12439,ÓLEO DIESEL S-10 (m3),SÃO PAULO,396367.5137148135,2017-12-01,m3,2021-11-19 10:40:49
12440,ÓLEO DIESEL S-10 (m3),PARANÁ,130932.19200561516,2017-12-01,m3,2021-11-19 10:40:49
12441,ÓLEO DIESEL S-10 (m3),SANTA CATARINA,68673.457044826,2017-12-01,m3,2021-11-19 10:40:49
12442,ÓLEO DIESEL S-10 (m3),RIO GRANDE DO SUL,78897.58,2017-12-01,m3,2021-11-19 10:40:49
12443,ÓLEO DIESEL S-10 (m3),MATO GROSSO DO SUL,40679.912,2017-12-01,m3,2021-11-19 10:40:49
12444,ÓLEO DIESEL S-10 (m3),MATO GROSSO,46755.28,2017-12-01,m3,2021-11-19 10:40:49
12445,ÓLEO DIESEL S-10 (m3),GOIÁS,67766.25,2017-12-01,m3,2021-11-19 10:40:49
12446,ÓLEO DIESEL S-10 (m3),DISTRITO FEDERAL,15306.742,2017-12-01,m3,2021-11-19 10:40:49
12447,ÓLEO DIESEL S-500 (m3),RONDÔNIA,55404.72766075446,2017-12-01,m3,2021-11-19 10:40:49
12448,ÓLEO DIESEL S-500 (m3),ACRE,7721.274491066498,2017-12-01,m3,2021-11-19 10:40:49
12449,ÓLEO DIESEL S-500 (m3),AMAZONAS,15090.176117979594,2017-12-01,m3,2021-11-19 10:40:49
12450,ÓLEO DIESEL S-500 (m3),RORAIMA,80014.52629652889,2017-12-01,m3,2021-11-19 10:40:49
12451,ÓLEO DIESEL S-500 (m3),PARÁ,103153.83655708915,2017-12-01,m3,2021-11-19 10:40:49
12452,ÓLEO DIESEL S-500 (m3),AMAPÁ,7939.049097166495,2017-12-01,m3,2021-11-19 10:40:49
12453,ÓLEO DIESEL S-500 (m3),TOCANTINS,55047.32809378374,2017-12-01,m3,2021-11-19 10:40:49
12454,ÓLEO DIESEL S-500 (m3),MARANHÃO,72332.9726540997,2017-12-01,m3,2021-11-19 10:40:49
12455,ÓLEO DIESEL S-500 (m3),PIAUÍ,23601.7848953676,2017-12-01,m3,2021-11-19 10:40:49
12456,ÓLEO DIESEL S-500 (m3),CEARÁ,22216.230571396645,2017-12-01,m3,2021-11-19 10:40:49
12457,ÓLEO DIESEL S-500 (m3),RIO GRANDE DO NORTE,24852.58836003554,2017-12-01,m3,2021-11-19 10:40:49
12458,ÓLEO DIESEL S-500 (m3),PARAÍBA,18919.119038389537,2017-12-01,m3,2021-11-19 10:40:49
12459,ÓLEO DIESEL S-500 (m3),PERNAMBUCO,15402.946746247037,2017-12-01,m3,2021-11-19 10:40:49
12460,ÓLEO DIESEL S-500 (m3),ALAGOAS,16871.45614584138,2017-12-01,m3,2021-11-19 10:40:49
12461,ÓLEO DIESEL S-500 (m3),SERGIPE,12020.35430356242,2017-12-01,m3,2021-11-19 10:40:49
12462,ÓLEO DIESEL S-500 (m3),BAHIA,144556.1340673422,2017-12-01,m3,2021-11-19 10:40:49
12463,ÓLEO DIESEL S-500 (m3),MINAS GERAIS,4803225.76859873,2017-12-01,m3,2021-11-19 10:40:49
12464,ÓLEO DIESEL S-500 (m3),ESPÍRITO SANTO,44654.651831747105,2017-12-01,m3,2021-11-19 10:40:49
12465,ÓLEO DIESEL S-500 (m3),RIO DE JANEIRO,64851.96819946498,2017-12-01,m3,2021-11-19 10:40:49
12466,ÓLEO DIESEL S-500 (m3),SÃO PAULO,670377.3816282315,2017-12-01,m3,2021-11-19 10:40:49
12467,ÓLEO DIESEL S-500 (m3),PARANÁ,347863.98211360676,2017-12-01,m3,2021-11-19 10:40:49
12468,ÓLEO DIESEL S-500 (m3),SANTA CATARINA,139493.70223886945,2017-12-01,m3,2021-11-19 10:40:49
12469,ÓLEO DIESEL S-500 (m3),RIO GRANDE DO SUL,207965.61645340172,2017-12-01,m3,2021-11-19 10:40:49
